Date,Recip_County,Recip_State,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_5to17,Series_Complete_5to17Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Booster_Doses,Booster_Doses_Vax_Pct,Booster_Doses_5Plus,Booster_Doses_5Plus_Vax_Pct,Booster_Doses_12Plus,Booster_Doses_12Plus_Vax_Pct,Booster_Doses_18Plus,Booster_Doses_18Plus_Vax_Pct,Booster_Doses_50Plus,Booster_Doses_50Plus_Vax_Pct,Booster_Doses_65Plus,Booster_Doses_65Plus_Vax_Pct,Second_Booster_50Plus,Second_Booster_50Plus_Vax_Pct,Second_Booster_65Plus,Second_Booster_65Plus_Vax_Pct,Metro_status,Census2019,Census2019_5PlusPop,Census2019_5to17Pop,Census2019_12PlusPop,Census2019_18PlusPop,Census2019_65PlusPop,Bivalent_Booster_5Plus,Bivalent_Booster_5Plus_Pop_Pct,Bivalent_Booster_12Plus,Bivalent_Booster_12Plus_Pop_Pct,Bivalent_Booster_18Plus,Bivalent_Booster_18Plus_Pop_Pct,Bivalent_Booster_65Plus,Bivalent_Booster_65Plus_Pop_Pct
2/8/23,Red Lake County,MN,94.7,2519,62.1,2513,66,2431,71.2,2265,73.6,826,94.5,2352,58,2351,61.7,228,31.1,2279,66.8,2123,69,781,89.4,1196,50.9,1196,50.9,1192,52.3,1167,55,892,64.5,565,72.3,435,48.8,324,57.3,Non-metro,4055,3810,733,3412,3077,874,498,13.1,493,14.4,489,15.9,338,38.7
2/8/23,Laclede County,MO,91.3,16018,44.8,16007,48.1,15769,52.7,15021,55.9,5256,82.8,13941,39,13937,41.9,829,13,13749,46,13108,48.7,4729,74.5,5904,42.3,5904,42.4,5896,42.9,5810,44.3,4745,55.3,3003,63.5,2172,45.8,1585,52.8,Non-metro,35723,33245,6353,29919,26892,6351,2557,7.7,2556,8.5,2540,9.4,1664,26.2
2/8/23,Carroll County,VA,78.2,11728,39.4,11724,41.1,11648,44,11220,45.8,4765,62.9,10098,33.9,10096,35.4,394,9.7,10037,37.9,9702,39.6,4208,55.6,2096,20.8,2096,20.8,2092,20.8,2063,21.3,1687,24.4,1120,26.6,815,48.3,594,53,Non-metro,29791,28554,4064,26485,24490,7571,1091,3.8,1090,4.1,1083,4.4,757,10
2/8/23,Jackson County,MS,98.1,82654,57.6,82484,60.9,80557,65.7,75117,68,20456,87.2,70797,49.3,70746,52.2,6139,24.6,69152,56.4,64607,58.5,18595,79.3,27399,38.7,27397,38.7,27168,39.3,26370,40.8,20402,54.7,12361,66.5,8635,42.3,6219,50.3,Metro,143617,135415,24970,122546,110445,23457,8798,6.5,8730,7.1,8577,7.8,5218,22.2
2/8/23,Marshall County,AL,92.6,55584,57.4,55533,61.8,54546,67.7,51521,71.1,15848,94.6,45848,47.4,45835,51,2991,17.2,45119,56,42844,59.1,13982,83.5,17286,37.7,17286,37.7,17256,38.2,16978,39.6,13663,52.1,8842,63.2,5126,37.5,3827,43.3,Non-metro,96774,89799,17361,80621,72438,16750,5143,5.7,5135,6.4,5072,7,3194,19.1
2/8/23,Washington County,MO,91.3,9517,38.5,9508,40.8,9353,44.2,8970,46.9,2639,61.9,8178,33.1,8171,35.1,443,10.6,8058,38.1,7728,40.4,2318,54.4,3708,45.3,3708,45.4,3695,45.9,3637,47.1,2774,59.8,1591,68.6,1208,43.5,814,51.2,Non-metro,24730,23309,4178,21152,19131,4264,1315,5.6,1309,6.2,1296,6.8,777,18.2
2/8/23,Zavala County,TX,98.9,7281,61.5,7263,66.1,6906,71.8,6184,72.9,1563,90.7,6237,52.7,6236,56.7,858,34.1,5967,62,5378,63.4,1418,82.3,2363,37.9,2363,37.9,2325,39,2254,41.9,1678,57.9,964,68,786,46.8,502,52.1,Non-metro,11840,10993,2514,9621,8479,1723,757,6.9,742,7.7,725,8.6,387,22.5
2/8/23,Green Lake County,WI,96.7,11655,61.6,11615,65.1,11309,69.5,10752,72.8,4161,95,10894,57.6,10873,61,752,24.5,10627,65.3,10121,68.5,3965,91.9,7165,65.8,7162,65.9,7113,66.9,6928,68.5,5465,78.3,3383,85.3,3378,61.8,2389,70.6,Non-metro,18913,17836,3064,16274,14772,4314,3598,20.2,3572,21.9,3507,23.7,2147,49.8
2/8/23,Sublette County,WY,97.1,4390,44.7,4375,47,4279,50.8,4068,53.1,1393,69.1,3833,39,3821,41.1,258,15.7,3741,44.4,3563,46.5,1237,61.3,1882,49.1,1882,49.3,1862,49.8,1818,51,1373,62.1,892,72.1,695,50.6,527,59.1,Non-metro,9831,9306,1644,8428,7662,2017,844,9.1,830,9.8,812,10.6,530,26.3
2/8/23,Newton County,IN,98.5,5249,37.5,5232,39.6,5130,42.3,4915,44.4,1869,66.3,4735,33.9,4733,35.8,269,12.4,4651,38.3,4464,40.3,1740,61.7,2232,47.1,2232,47.2,2222,47.8,2182,48.9,1774,57.1,1096,63,741,41.8,552,50.4,Metro,13984,13227,2162,12129,11065,2818,817,6.2,813,6.7,804,7.3,545,19.3
2/8/23,Bartow County,GA,88.9,46989,43.6,46907,46.5,46052,50.5,43569,53.1,12166,78.3,41462,38.5,41434,41,2770,14.6,40751,44.7,38664,47.1,11100,71.4,17245,41.6,17241,41.6,17156,42.1,16796,43.4,12351,54.5,7209,64.9,4736,38.3,3254,45.1,Metro,107738,100970,18923,91201,82047,15539,5703,5.6,5658,6.2,5561,6.8,3132,20.2
2/8/23,Gilpin County,CO,97,4239,67.9,4197,69.6,4072,71.3,3877,72.7,1091,95,3750,60.1,3729,61.8,278,39.8,3624,63.4,3451,64.7,998,89.7,2354,62.8,2354,63.1,2325,64.2,2233,64.7,1489,71.9,762,76.4,885,59.4,506,66.4,Metro,6243,6032,699,5713,5333,1112,1047,17.4,1029,18,1003,18.8,408,36.7
2/8/23,Chickasaw County,IA,97.3,7113,59.6,7103,63.4,6931,68.5,6608,72.3,2369,93.8,6730,56.4,6724,60,446,21.7,6576,65,6278,68.7,2272,90,4037,60,4036,60,4017,61.1,3940,62.8,3091,75.2,1904,83.8,1778,57.5,1272,66.8,Non-metro,11933,11203,2060,10112,9143,2525,1942,17.3,1935,19.1,1902,20.8,1242,49.2
2/8/23,Rock County,WI,96.7,129036,79,128119,83.5,123003,88.3,114790,91.1,33429,95,117362,71.8,116870,76.2,11815,42.9,112363,80.7,105055,83.4,31502,95,68139,58.1,68116,58.3,67127,59.7,64644,61.5,44685,73.1,25644,81.4,26584,59.5,17759,69.3,Metro,163354,153472,27520,139259,125952,27898,31920,20.8,31421,22.6,30568,24.3,16095,57.7
2/8/23,St. Louis County,MO,91.3,790320,79.5,780565,83.4,738442,86.7,682117,87.9,191949,95,678577,68.3,672551,71.8,83518,52.3,638007,74.9,589033,75.9,173810,94.3,371879,54.8,371426,55.2,361335,56.6,342429,58.1,229023,69,134301,77.3,133624,58.3,89329,66.5,Metro,994205,936131,159777,851783,776354,184280,207450,22.2,201356,23.6,193480,24.9,93251,50.6
2/8/23,Mathews County,VA,78.2,6135,69.4,6117,72,5971,75.1,5749,77.1,2528,90.8,5578,63.1,5566,65.6,316,30.5,5447,68.5,5250,70.4,2365,84.9,3002,53.8,3002,53.9,2972,54.6,2917,55.6,2422,63.4,1709,72.3,1297,53.6,1016,59.4,Metro,8834,8491,1036,7950,7455,2785,1226,14.4,1214,15.3,1200,16.1,845,30.3
2/8/23,Cedar County,MO,91.3,5337,37.2,5335,39.9,5287,43.7,5116,47,2220,65.2,4698,32.7,4698,35.1,188,7.6,4668,38.6,4510,41.4,2031,59.7,2379,50.6,2379,50.6,2379,51,2362,52.4,2050,62.4,1426,70.2,969,47.3,768,53.9,Non-metro,14349,13380,2486,12107,10894,3403,996,7.4,995,8.2,990,9.1,704,20.7
2/8/23,Atkinson County,GA,88.9,3991,48.9,3985,52.5,3917,57.8,3737,62,854,72.2,3359,41.1,3358,44.2,186,11.9,3308,48.8,3172,52.6,783,66.2,1046,31.1,1046,31.1,1043,31.5,1028,32.4,726,44.5,421,53.8,213,29.3,153,36.3,Non-metro,8165,7592,1567,6774,6025,1183,233,3.1,233,3.4,229,3.8,137,11.6
2/8/23,Sullivan County,PA,94.9,4021,66.3,4015,68.1,3954,69.6,3859,71.1,1808,95,3424,56.4,3419,58,128,27.5,3369,59.3,3291,60.6,1522,86.4,1933,56.5,1933,56.5,1924,57.1,1902,57.8,1627,63.9,1077,70.8,838,51.5,619,57.5,Non-metro,6066,5893,465,5677,5428,1761,861,14.6,859,15.1,854,15.7,552,31.3
2/8/23,Cobb County,GA,88.9,522837,68.8,519715,72.8,498587,77.2,458209,78.6,93226,95,460975,60.6,459552,64.4,51334,39.3,442701,68.5,408218,70,85491,88.5,226135,49.1,226066,49.2,222612,50.3,212506,52.1,126030,64.4,62456,73.1,61894,49.1,35436,56.7,Metro,760141,713870,130639,645961,583231,96593,94215,13.2,92291,14.3,88788,15.2,35111,36.3
2/8/23,Houghton County,MI,94.2,19866,55.7,,,,,,,,,19448,54.5,19403,57.4,1536,28.7,18985,61.2,17867,62.8,5850,91.5,11470,59,11470,59.1,11278,59.4,10828,60.6,7305,72.4,4543,77.7,4118,56.4,2854,62.8,Non-metro,35684,33795,5355,31033,28440,6391,4955,14.7,4835,15.6,4629,16.3,2276,35.6
2/8/23,Douglas County,IL,97.9,10609,54.5,10559,58.1,10219,62.4,9570,65.3,2973,83.3,9849,50.6,9823,54,879,25,9539,58.3,8944,61,2825,79.2,5403,54.9,5402,55,5360,56.2,5200,58.1,3652,69.8,2251,79.7,2007,55,1417,62.9,Non-metro,19465,18176,3516,16366,14660,3568,2074,11.4,2055,12.6,2015,13.7,1236,34.6
2/8/23,Creek County,OK,93.8,38016,53.2,37921,56.4,37174,61.2,35327,64.5,11153,85.5,32750,45.8,32708,48.6,2220,17.8,32095,52.9,30488,55.7,9764,74.8,14279,43.6,14278,43.7,14194,44.2,13901,45.6,10617,57.3,6592,67.5,5024,47.3,3599,54.6,Metro,71522,67243,12490,60705,54753,13047,6137,9.1,6098,10,6004,11,3580,27.4
2/8/23,Benton County,AR,92.1,197307,70.7,195796,75.4,185570,80.2,169343,82,38544,95,161732,57.9,160949,62,21974,41.3,152723,66,138975,67.3,31674,83.6,72976,45.1,72912,45.3,71397,46.7,67493,48.6,39267,60.8,21778,68.8,20224,51.5,13042,59.9,Metro,279141,259751,53264,231247,206487,37902,34976,13.5,34197,14.8,32958,16,15537,41
2/8/23,Lamar County,AL,92.6,7282,52.7,7281,55.9,7230,60.6,6994,64.4,2783,90.9,6279,45.5,6279,48.2,240,11.1,6243,52.3,6039,55.6,2470,80.7,2785,44.4,2785,44.4,2781,44.5,2773,45.9,2335,55,1548,62.7,865,37,617,39.9,Non-metro,13805,13021,2168,11934,10853,3060,862,6.6,862,7.2,853,7.9,544,17.8
2/8/23,Lincoln County,NC,96.8,60373,70.1,60229,73.8,58786,78.8,55809,82.1,19276,95,45930,53.3,45878,56.2,3309,24.2,44810,60,42569,62.6,14864,95,12211,26.6,12211,26.6,12068,26.9,11743,27.6,9004,32.5,5247,35.3,2525,28,1567,29.9,Metro,86111,81663,13682,74647,67981,15456,7803,9.6,7704,10.3,7545,11.1,4184,27.1
2/8/23,Stonewall County,TX,98.9,607,45,605,47.6,601,51.3,583,55.7,265,73.4,557,41.3,556,43.7,17,7.6,552,47.1,539,51.5,249,69,238,42.7,237,42.6,237,42.9,236,43.8,213,54.6,163,65.5,82,38.5,67,41.1,Non-metro,1350,1272,225,1171,1047,361,77,6.1,77,6.6,77,7.4,63,17.5
2/8/23,Presque Isle County,MI,94.2,7865,62.5,,,,,,,,,7727,61.4,7724,63.9,263,18.1,7647,67.3,7461,70.1,3655,89.3,4969,64.3,4969,64.3,4944,64.7,4879,65.4,4190,71.7,2815,77,1932,46.1,1479,52.5,Non-metro,12592,12091,1452,11370,10639,4095,1695,14,1683,14.8,1660,15.6,1129,27.6
2/8/23,Monroe County,WV,97.1,7605,57.3,7594,60.1,7439,64,7104,66.4,2919,86.5,6677,50.3,6675,52.8,424,21.8,6548,56.3,6251,58.4,2632,78,3170,47.5,3170,47.5,3153,48.2,3098,49.6,2538,58.1,1667,63.3,1187,46.8,885,53.1,Non-metro,13275,12641,1946,11623,10695,3376,1202,9.5,1200,10.3,1182,11.1,801,23.7
2/8/23,Johnson County,TN,97.8,8076,45.4,8066,47.4,7977,50.2,7706,52.1,3040,73.3,6890,38.7,6887,40.5,282,12.6,6816,42.9,6605,44.7,2713,65.4,3304,48,3304,48,3293,48.3,3262,49.4,2635,57.1,1743,64.2,1136,43.1,864,49.6,Non-metro,17788,17016,2234,15885,14782,4146,1287,7.6,1284,8.1,1279,8.7,855,20.6
2/8/23,Amherst County,VA,78.2,16895,53.5,16867,56.3,16566,60,15711,61.6,5449,79.8,15051,47.6,15035,50.2,1001,22.4,14792,53.6,14034,55.1,5035,73.8,6355,42.2,6355,42.3,6321,42.7,6175,44,4780,51.8,2976,59.1,2349,49.1,1667,56,Metro,31605,29967,4476,27593,25491,6827,2572,8.6,2555,9.3,2519,9.9,1597,23.4
2/8/23,Nemaha County,NE,91,3636,52.2,,,,,,,,,3615,51.9,3605,55.3,340,30.7,3477,58.9,3265,60.3,1131,79.7,2137,59.1,2137,59.3,2108,60.6,2061,63.1,1547,77.9,1022,90.4,834,53.9,602,58.9,Non-metro,6972,6523,1109,5902,5414,1419,925,14.2,912,15.5,901,16.6,558,39.3
2/8/23,Grand County,UT,97.7,8024,82.3,7980,86.8,7759,92.8,7377,95,1982,95,6871,70.4,6856,74.6,498,32.4,6697,80.1,6358,83.1,1762,93.2,3621,52.7,3619,52.8,3586,53.5,3491,54.9,2259,67.3,1309,74.3,1189,52.6,785,60,Non-metro,9754,9191,1536,8358,7655,1891,1800,19.6,1783,21.3,1745,22.8,849,44.9
2/8/23,Grant County,NM,97,23335,86.4,23144,90.3,22225,94.3,20880,95,8477,95,19771,73.2,19641,76.6,1853,47.7,18923,80.3,17788,81.8,7348,95,12366,62.5,12343,62.8,12107,64,11609,65.3,8397,71.5,5404,73.5,5187,61.8,3633,67.2,Non-metro,26998,25642,3884,23569,21758,7720,6707,26.2,6573,27.9,6409,29.5,3854,49.9
2/8/23,Sherman County,KS,93.9,2959,50,2952,53.5,2859,58.1,2709,60.9,979,85,2713,45.9,2710,49.1,218,20.4,2627,53.4,2492,56,916,79.5,1346,49.6,1346,49.7,1331,50.7,1302,52.2,971,62.8,658,71.8,463,47.7,358,54.4,Non-metro,5917,5516,1067,4924,4449,1152,524,9.5,519,10.5,510,11.5,340,29.5
2/8/23,Waller County,TX,98.9,27099,49.1,26921,52.1,25925,55.9,23762,56.7,5394,82.4,23307,42.2,23285,45.1,2553,26.3,22556,48.7,20732,49.5,4883,74.6,8265,35.5,8265,35.5,8137,36.1,7971,38.4,5573,51.7,3035,62.2,2129,38.2,1400,46.1,Metro,55246,51628,9707,46358,41921,6546,2912,5.6,2857,6.2,2775,6.6,1345,20.5
2/8/23,Saline County,KS,93.9,31204,57.5,31102,61.2,30043,65.3,28014,67.3,7915,79.6,28278,52.2,28210,55.5,2764,30,27274,59.3,25446,61.2,7406,74.5,14749,52.2,14749,52.3,14613,53.6,14171,55.7,9985,68.6,5815,78.5,5719,57.3,4050,69.6,Non-metro,54224,50806,9211,45973,41595,9943,6510,12.8,6429,14,6292,15.1,3648,36.7
2/8/23,Newaygo County,MI,94.2,,,,,,,,,,,22418,45.8,22394,48.5,1374,16.9,22073,52.6,21020,55.3,7756,80.1,12786,57,12786,57.1,12676,57.4,12344,58.7,9698,68.8,5973,77,4275,44.1,2952,49.4,Non-metro,48980,46176,8146,41983,38030,9687,4019,8.7,3959,9.4,3838,10.1,2078,21.5
2/8/23,La Salle Parish,LA,96.9,8084,54.3,8078,57.7,8012,63.2,7782,67.6,1902,74.4,7012,47.1,7010,50.1,238,9.6,6966,55,6772,58.8,1781,69.6,1774,25.3,1774,25.3,1768,25.4,1753,25.9,1427,43.6,963,54.1,422,29.6,320,33.2,Non-metro,14892,14000,2484,12670,11516,2558,429,3.1,428,3.4,425,3.7,272,10.6
2/8/23,Washington County,VT,73.3,32766,56.1,32168,57.8,30322,58.9,28256,59.3,7759,65.9,29056,49.7,28613,51.4,3633,45.1,26901,52.2,24980,52.5,7201,61.2,20462,70.4,20409,71.3,19636,73,18310,73.3,11499,81.8,6294,87.4,8248,71.7,5094,80.9,Non-metro,58409,55680,8061,51519,47619,11771,12204,21.9,11808,22.9,11277,23.7,4750,40.4
2/8/23,Wolfe County,KY,94.1,4402,61.5,4395,65.8,4289,70.2,3994,72.6,1211,85.2,3947,55.1,3946,59.1,326,27.7,3864,63.2,3620,65.8,1139,80.1,1889,47.9,1889,47.9,1882,48.7,1835,50.7,1363,62.7,798,70.1,612,44.9,420,52.6,Non-metro,7157,6680,1175,6111,5505,1422,553,8.3,551,9,541,9.8,316,22.2
2/8/23,Frederick County,VA,78.2,54436,60.9,54268,64.5,53502,70.2,50366,73,15490,95,44184,49.5,44094,52.4,3166,21,43461,57,40928,59.3,12392,77.7,11251,25.5,11248,25.5,11149,25.7,10823,26.4,7652,32.3,4663,37.6,4266,55.8,2997,64.3,Metro,89313,84089,15083,76221,69006,15939,6584,7.8,6534,8.6,6423,9.3,3739,23.5
2/8/23,Ketchikan Gateway Borough,AK,97.4,10333,74.3,10280,78.4,9935,83.2,9190,84.4,2148,93.8,9382,67.5,9343,71.2,993,44.4,9049,75.8,8350,76.7,2030,88.6,4811,51.3,4810,51.5,4773,52.7,4602,55.1,2975,68.4,1603,79,1636,55,1059,66.1,Non-metro,13901,13118,2234,11941,10884,2291,2001,15.3,1984,16.6,1947,17.9,993,43.3
2/8/23,Lake and Peninsula Borough,AK,97.4,1056,66.3,1040,72.5,942,73.7,840,73.9,149,81.4,966,60.7,956,66.6,184,61.5,870,68,772,68,143,78.1,601,62.2,601,62.9,585,67.2,528,68.4,274,79,134,93.7,129,47.1,64,47.8,Non-metro,1592,1435,299,1279,1136,183,213,14.8,203,15.9,188,16.5,57,31.1
2/8/23,Harrison County,IN,98.5,24155,59.6,24089,63.1,23369,67.3,21963,69.7,7041,95,21636,53.4,21608,56.6,1830,27.4,21025,60.6,19778,62.8,6554,89.3,10647,49.2,10646,49.3,10541,50.1,10228,51.7,7780,62,4719,72,3471,44.6,2478,52.5,Metro,40515,38169,6674,34713,31495,7336,3707,9.7,3672,10.6,3595,11.4,2215,30.2
2/8/23,Hart County,KY,94.1,7839,41.2,7823,44.4,7692,48.3,7381,51.4,2416,75.8,7013,36.8,7005,39.7,393,12,6894,43.3,6612,46,2250,70.6,3479,49.6,3479,49.7,3462,50.2,3417,51.7,2745,63.8,1638,72.8,1360,49.5,933,57,Non-metro,19035,17628,3268,15930,14360,3186,1500,8.5,1497,9.4,1484,10.3,916,28.8
2/8/23,Pike County,GA,88.9,6964,36.7,6958,38.8,6891,42.2,6634,45.4,2066,67.4,6339,33.4,6336,35.3,270,8.1,6286,38.5,6066,41.5,2038,66.4,2807,44.3,2807,44.3,2804,44.6,2763,45.5,2184,56,1363,66.9,842,38.6,588,43.1,Metro,18962,17937,3324,16344,14613,3067,924,5.2,924,5.7,914,6.3,538,17.5
2/8/23,Oglethorpe County,GA,88.9,7381,48.4,7365,51.1,7197,54.4,6799,56.2,2153,72.8,6640,43.5,6634,46,463,19.9,6510,49.2,6171,51,2018,68.2,3145,47.4,3144,47.4,3131,48.1,3065,49.7,2317,60.1,1423,70.5,1075,46.4,730,51.3,Metro,15259,14424,2325,13225,12099,2958,1278,8.9,1269,9.6,1247,10.3,706,23.9
2/8/23,Pickaway County,OH,98.6,32740,56,32640,59,31766,62.9,30037,65.2,8451,90.4,30719,52.5,30641,55.4,2374,25.7,29872,59.2,28267,61.4,8097,86.7,16198,52.7,16196,52.9,16047,53.7,15629,55.3,10978,68.1,6214,76.7,5897,53.7,3923,63.1,Metro,58457,55286,9250,50502,46036,9344,6503,11.8,6438,12.7,6316,13.7,3564,38.1
2/8/23,Schoolcraft County,MI,94.2,4663,57.6,,,,,,,,,4629,57.2,4628,59.8,246,23.6,4580,63.6,4382,65.4,1880,84.3,2825,61,2825,61,2816,61.5,2754,62.8,2227,69.4,1451,77.2,1126,50.6,860,59.3,Non-metro,8094,7745,1043,7201,6702,2229,734,9.5,726,10.1,714,10.7,467,21
2/8/23,Jones County,NC,96.8,7260,77.1,7239,80.8,7065,85,6690,86.8,2508,95,5532,58.7,5526,61.7,379,30.3,5414,65.1,5147,66.8,1934,85.7,2148,38.8,2148,38.9,2131,39.4,2078,40.4,1735,49.8,1129,58.4,687,39.6,495,43.8,Metro,9419,8956,1252,8314,7704,2257,1079,12,1068,12.8,1041,13.5,655,29
2/8/23,Rio Blanco County,CO,97,2908,46,2906,48.9,2839,53.3,2691,56.2,949,91.8,2518,39.8,2518,42.3,163,14,2473,46.5,2355,49.2,862,83.4,1193,47.4,1193,47.4,1187,48,1157,49.1,890,58.9,575,66.7,418,47,302,52.5,Non-metro,6324,5947,1162,5324,4785,1034,422,7.1,419,7.9,408,8.5,256,24.8
2/8/23,Fall River County,SD,96.7,5117,76.2,5107,79.1,5048,84,4888,87.5,2270,95,4342,64.7,4339,67.2,152,17.5,4293,71.4,4187,75,2056,95,1523,35.1,1523,35.1,1514,35.3,1492,35.6,1293,40.4,980,47.7,725,56.1,601,61.3,Non-metro,6713,6454,868,6011,5586,2007,1000,15.5,992,16.5,981,17.6,694,34.6
2/8/23,Boise County,ID,97.7,3243,41.4,3235,42.8,3202,45.1,3106,47.4,1320,64.1,2724,34.8,2719,36,96,9.6,2694,37.9,2623,40,1167,56.7,1387,50.9,1387,51,1380,51.2,1364,52,1144,60.1,786,67.4,657,57.4,513,65.3,Metro,7831,7552,1001,7102,6551,2058,759,10.1,756,10.6,750,11.4,504,24.5
2/8/23,Wayne County,TN,97.8,7747,46.5,7740,48.4,7649,51.2,7371,53,2600,78.4,6976,41.8,6975,43.6,316,15.1,6902,46.2,6659,47.9,2422,73.1,3287,47.1,3287,47.1,3274,47.4,3228,48.5,2575,57.2,1574,65,948,36.8,678,43.1,Non-metro,16673,15995,2096,14942,13899,3315,880,5.5,875,5.9,865,6.2,515,15.5
2/8/23,St. Charles County,MO,91.3,291683,72.6,288943,76.2,275391,80.4,255613,82.5,65443,95,258014,64.2,256335,67.6,29270,42.3,244964,71.5,227065,73.3,59924,94.4,134634,52.2,134529,52.5,131631,53.7,125956,55.5,82643,67.1,46132,77,46400,56.1,30163,65.4,Metro,402022,378963,69237,342484,309726,63470,66977,17.7,65337,19.1,63249,20.4,30351,47.8
2/8/23,LaGrange County,IN,98.5,10146,25.6,10138,28.1,9979,32,9562,35.7,3788,69,9260,23.4,9259,25.7,462,5,9151,29.3,8797,32.8,3563,64.9,4291,46.3,4291,46.3,4271,46.7,4220,48,3516,55.8,2290,64.3,1371,39,1034,45.2,Non-metro,39614,36081,9277,31186,26804,5489,1419,3.9,1407,4.5,1396,5.2,970,17.7
2/8/23,Adams County,OH,98.6,11203,40.4,11186,43,10997,46.8,10443,49.5,3684,72.1,10085,36.4,10076,38.7,629,12.8,9942,42.3,9447,44.7,3449,67.5,4551,45.1,4551,45.2,4529,45.6,4436,47,3530,56.5,2237,64.9,1578,44.7,1174,52.5,Non-metro,27698,26020,4909,23476,21111,5112,1718,6.6,1714,7.3,1688,8,1105,21.6
2/8/23,Carroll County,IA,97.3,13394,66.4,13365,70.8,13033,77.1,12355,81.2,4415,95,12733,63.1,12721,67.4,936,25.6,12418,73.4,11785,77.4,4291,95,7386,58,7386,58.1,7355,59.2,7210,61.2,5642,74.1,3581,83.5,3203,56.8,2363,66,Non-metro,20165,18881,3659,16910,15222,4171,3351,17.7,3340,19.8,3300,21.7,2122,50.9
2/8/23,Benton County,MO,91.3,11133,57.3,11124,60,11031,63.8,10681,66.4,5214,85.9,9767,50.2,9763,52.6,378,15.2,9693,56.1,9385,58.4,4629,76.2,4849,49.6,4849,49.7,4840,49.9,4781,50.9,4241,58.5,2981,64.4,2003,47.2,1582,53.1,Non-metro,19443,18555,2481,17284,16074,6073,2350,12.7,2345,13.6,2322,14.4,1691,27.8
2/8/23,San Juan County,WA,96,16774,95,16629,95,16008,95,15123,95,5960,95,15054,85.6,14950,87.5,1301,74.9,14445,89.1,13649,88.9,5539,89.6,10671,70.9,10663,71.3,10465,72.4,10054,73.7,7423,82.8,4869,87.9,5508,74.2,3880,79.7,Non-metro,17582,17090,1737,16210,15353,6182,7033,41.2,6919,42.7,6743,43.9,3978,64.3
2/8/23,Jackson County,MO,91.3,525453,74.7,520765,79.2,497116,83.8,459416,85.3,113724,95,427967,60.9,425987,64.8,48863,41,407964,68.8,377124,70,98521,91.1,195549,45.7,195512,45.9,192302,47.1,184016,48.8,119369,60.9,66992,68,63093,52.9,41039,61.3,Metro,703011,657730,119091,593270,538639,108131,103417,15.7,101411,17.1,98321,18.3,45106,41.7
2/8/23,Unknown County,OK,93.8,201239,,200885,,198595,,190473,,43352,,147515,,147373,,7769,,145662,,139604,,31051,,45657,31,45651,31,45515,31.2,44706,32,33147,45.9,19883,64,5301,16,3523,17.7,,,,,,,,7306,,7216,,7103,,2843,
2/8/23,Walthall County,MS,98.1,6927,48.5,6922,51.4,6779,55.4,6325,57.1,2002,70.3,6095,42.7,6092,45.2,487,20.4,5972,48.8,5605,50.6,1884,66.2,2443,40.1,2443,40.1,2436,40.8,2387,42.6,1958,55.7,1259,66.8,613,31.3,433,34.4,Non-metro,14286,13466,2390,12243,11076,2846,430,3.2,428,3.5,420,3.8,261,9.2
2/8/23,Fremont County,WY,97.1,26877,68.5,26673,72.8,25220,77.3,23029,78.7,7211,95,21893,55.8,21828,59.6,2809,38.1,20744,63.6,19019,65,6271,84.9,11098,50.7,11098,50.8,10922,52.7,10296,54.1,7005,63.6,4469,71.3,3523,50.3,2505,56.1,Non-metro,39261,36641,7381,32632,29260,7387,5569,15.2,5462,16.7,5209,17.8,2627,35.6
2/8/23,Blount County,TN,97.8,79871,60,79646,63,77750,66.9,73791,69.2,24630,90,71719,53.9,71635,56.6,5070,25.4,69990,60.2,66565,62.5,22966,83.9,36933,51.5,36932,51.6,36626,52.3,35715,53.7,26949,64.7,16876,73.5,13229,49.1,9435,55.9,Metro,133088,126520,19954,116267,106566,27372,14510,11.5,14412,12.4,14141,13.3,8506,31.1
2/8/23,Sullivan County,MO,91.3,3125,51.3,3124,54.8,3087,59.5,2953,62.5,1012,80,2716,44.6,2716,47.7,128,13.2,2692,51.9,2588,54.8,925,73.1,1126,41.5,1126,41.5,1125,41.8,1115,43.1,931,55,584,63.1,398,42.7,314,53.8,Non-metro,6089,5696,971,5188,4725,1265,492,8.6,489,9.4,487,10.3,331,26.2
2/8/23,Jackson County,WV,97.1,16816,58.8,16789,62,16446,66.5,15620,69.3,5488,92,15322,53.6,15308,56.5,1045,22.9,15025,60.8,14263,63.3,5141,86.2,8026,52.4,8026,52.4,7990,53.2,7802,54.7,5981,64.8,3721,72.4,2717,45.4,1936,52,Non-metro,28576,27088,4559,24716,22529,5965,2742,10.1,2724,11,2704,12,1730,29
